dstport,protocol,tag
34009,swipe,sv_P2
8852,larp,sv_P2
9859,ipv6-icmp,email
52679,bna,sv_P5
33071,aris,sv_P5
51154,mtp,sv_P1
45128,ipv4,sv_P1
30178,rsvp-e2e-ignore,email
29472,compaq-peer,sv_P3
63551,sat-expak,sv_P4
13450,nsh,sv_P2
17312,netblt,sv_P5
40664,irtp,sv_P2
59194,kryptolan,email
17847,mtp,sv_P4
17885,sscopmce,sv_P5
31602,chaos,sv_P5
45763,manet,sv_P5
45165,mobility header,sv_P1
45226,i-nlsp,sv_P1
48202,mobility header,email
730,dccp,sv_P4
56200,irtp,email
46331,fire,sv_P1
21396,crtp,sv_P4
32810,sctp,sv_P4
39054,pnni,email
53742,secure-vmtp,sv_P5
60908,dcn-meas,sv_P1
39043,rsvp-e2e-ignore,sv_P5
5855,sdrp,sv_P1
61155,crudp,sv_P1
50865,ax.25,sv_P1
20671,sscopmce,sv_P5
28519,mpls-in-ip,sv_P4
48836,emcon,email
28471,scc-sp,email
17013,cbt,sv_P1
54911,igmp,sv_P2
35876,sctp,sv_P1
11291,ipcomp,sv_P3
17771,idpr,sv_P2
17170,ipv6-route,sv_P5
22516,larp,sv_P1
20977,i-nlsp,sv_P4
22695,nsfnet-igp,sv_P4
24725,tlsp,email
17301,argus,sv_P3
2461,pnni,sv_P3
18692,idpr-cmtp,sv_P1
47692,bbn-rcc-mon,sv_P5
55957,cphb,sv_P3
39784,larp,sv_P1
940,nvp-ii,sv_P2
44130,ipip,sv_P5
13984,igmp,sv_P4
50835,rohc,sv_P5
12208,sm,sv_P4
26394,ethernet,sv_P4
8447,ipv6-nonxt,sv_P4
29774,sdrp,sv_P3
7556,cpnx,sv_P4
27651,crtp,email
34683,stp,sv_P1
39733,cpnx,sv_P2
12284,egp,sv_P2
10848,3pc,sv_P2
15300,ipip,sv_P4
38866,vines,sv_P2
61850,crudp,sv_P2
42850,xtp,sv_P1
62150,ddp,sv_P3
24661,a/n,sv_P2
36896,wsn,email
6181,mux,sv_P1
57431,3pc,sv_P1
54592,ah,sv_P4
32388,bna,email
51337,vrrp,sv_P3
54317,sscopmce,sv_P5
14309,smp,sv_P5
17473,netblt,sv_P1
63399,sdrp,sv_P3
57073,xtp,sv_P2
35327,trunk-1,sv_P5
10862,udplite,sv_P3
57687,gmtp,sv_P4
64235,chaos,sv_P3
5752,sat-mon,sv_P3
9772,nsh,sv_P1
51620,rsvp-e2e-ignore,sv_P2
51059,pvp,sv_P1
15377,srp,email
57851,l2tp,sv_P2
61481,egp,sv_P4
28324,sat-expak,email
58908,tcf,sv_P5
30896,emcon,sv_P3
5886,encap,sv_P3
11959,vines,sv_P5
50641,trunk-2,sv_P4
38704,ptp,email
8380,micp,email
40172,irtp,sv_P4
13021,sat-expak,email
46811,sat-expak,sv_P5
49121,ddp,sv_P2
4519,cbt,sv_P2
8642,emcon,sv_P4
50003,hmp,sv_P4
14454,hip,sv_P4
3470,ax.25,sv_P3
21437,larp,sv_P4
4948,etherip,sv_P5
44583,sm,sv_P3
13641,shim6,sv_P5
16637,tlsp,sv_P1
62333,udplite,sv_P2
65399,iptm,sv_P5
23958,srp,sv_P4
32265,sat-mon,sv_P5
32720,gre,sv_P5
50136,mux,sv_P5
63249,ipcv,sv_P3
45515,secure-vmtp,sv_P1
39388,st,sv_P1
34190,pnni,sv_P1
9752,larp,sv_P1
32721,ggp,sv_P1
18918,mtp,sv_P5
48500,nsfnet-igp,sv_P5
49714,sat-expak,sv_P4
26533,dcn-meas,sv_P1
55590,l2tp,sv_P2
65517,st,sv_P4
26274,udplite,sv_P1
60972,min-ipv4,sv_P4
14819,stp,sv_P3
46133,sat-mon,sv_P2
16216,nsh,sv_P2
20836,crtp,sv_P5
20726,l2tp,sv_P2
49245,qnx,sv_P1
61283,sdrp,sv_P4
44982,netblt,sv_P2
12240,hmp,sv_P4
33760,ipcomp,sv_P2
3430,dsr,sv_P2
44001,fc,sv_P2
2577,hip,sv_P4
5752,argus,sv_P1
30210,ipv6-frag,sv_P5
22457,rvd,sv_P5
3570,ddx,sv_P1
25377,xnet,sv_P3
46285,sctp,sv_P5
34752,cftp,sv_P5
878,larp,email
64342,pipe,sv_P4
58558,sat-expak,sv_P3
51951,ipv6-nonxt,sv_P5
3860,ifmp,sv_P2
35182,secure-vmtp,sv_P1
10696,tcp,sv_P5
9115,sprite-rpc,sv_P1
54065,smp,sv_P2
2522,l2tp,sv_P3
6896,ggp,email
33374,eigrp,sv_P1
62502,igmp,sv_P3
30937,smp,sv_P5
32946,udplite,email
46445,encap,sv_P4
7790,xtp,email
32868,il,sv_P1
6479,fire,sv_P2
25440,pipe,sv_P5
26182,irtp,email
65085,ipip,sv_P3
54428,tcf,sv_P1
26140,egp,sv_P4
43376,aggfrag,email
17036,eigrp,sv_P5
39384,micp,sv_P5
25123,hip,sv_P3
35981,sun-nd,email
37015,gmtp,sv_P3
44101,argus,sv_P2
42827,netblt,sv_P1
22088,i-nlsp,sv_P2
1122,igmp,sv_P3
26773,micp,sv_P3
1822,ipx-in-ip,email
61584,udp,sv_P5
38891,merit-inp,sv_P3
16576,wesp,sv_P5
40796,wb-mon,sv_P2
40317,ax.25,sv_P1
53647,vines,sv_P4
29234,isis over ipv4,email
38273,mpls-in-ip,sv_P2
53537,tlsp,sv_P4
46139,tcp,sv_P1
24333,leaf-2,email
42356,isis over ipv4,sv_P5
35473,hopopt,sv_P1
61017,ospfigp,email
18901,ddp,sv_P2
20701,chaos,sv_P4
33564,dcn-meas,sv_P2
382,vines,email
54667,aris,sv_P2
31445,shim6,sv_P2
36207,ethernet,sv_P1
4426,ifmp,email
6621,crudp,sv_P5
14649,pvp,sv_P5
64145,ethernet,email
46297,smp,sv_P1
2543,min-ipv4,sv_P5
31948,scps,sv_P3
60927,sctp,sv_P1
61025,ipip,sv_P1
2477,srp,sv_P3
24075,encap,email
10643,udp,sv_P3
19683,hmp,sv_P4
36966,sun-nd,sv_P5
29507,udplite,sv_P5
7056,ptp,sv_P5
29354,mpls-in-ip,sv_P3
7300,ipcv,sv_P1
40545,mtp,sv_P2
2384,sctp,sv_P5
21298,vrrp,sv_P5
18970,sscopmce,sv_P2
33634,pvp,sv_P4
33435,igmp,sv_P5
21917,gmtp,sv_P1
53865,esp,email
18272,sm,email
45564,ptp,sv_P3
4202,ipv4,email
45088,aggfrag,email
45648,xns-idp,sv_P1
12384,ifmp,sv_P5
34662,sps,sv_P2
36978,il,sv_P3
14832,aggfrag,sv_P5
49313,bbn-rcc-mon,sv_P3
53456,vrrp,sv_P5
7773,ax.25,email
832,mobility header,sv_P4
49836,scps,sv_P1
9445,dsr,sv_P4
18377,ptp,sv_P4
58705,pvp,sv_P1
58645,vmtp,sv_P2
38345,iso-ip,sv_P3
4902,sm,sv_P5
23555,igmp,sv_P5
22834,il,email
380,stp,sv_P1
63174,srp,email
25940,cphb,email
57981,secure-vmtp,sv_P3
36385,kryptolan,sv_P2
21199,ptp,sv_P3
8039,skip,email
28601,netblt,sv_P4
32743,rvd,sv_P2
8429,emcon,sv_P5
30900,igmp,sv_P2
39396,aris,sv_P5
7091,idrp,sv_P2
22945,xns-idp,sv_P4
62332,mtp,sv_P1
44381,ddp,sv_P1
20163,ippc,sv_P5
55487,egp,email
64379,ddp,email
34057,nsh,sv_P4
47683,merit-inp,sv_P3
37695,ifmp,sv_P2
51637,vmtp,sv_P5
25822,iso-ip,sv_P4
50085,udplite,sv_P4
57802,fc,email
64601,sdrp,sv_P4
31286,l2tp,sv_P3
6730,leaf-2,sv_P3
5230,br-sat-mon,sv_P4
26900,gre,sv_P4
62217,hmp,sv_P3
15308,pgm,email
48180,ipv6-icmp,sv_P3
38002,pvp,email
39223,gre,sv_P5
26782,wsn,email
48821,pipe,sv_P2
49303,sps,sv_P1
4216,vines,sv_P2
58950,mpls-in-ip,sv_P2
58955,ggp,sv_P2
44983,ipcomp,sv_P3
26226,ipv6,sv_P1
5373,bna,sv_P2
30595,wesp,sv_P5
21971,emcon,sv_P1
11658,icmp,sv_P5
1580,xns-idp,email
27483,esp,sv_P2
11940,visa,sv_P5
43914,merit-inp,sv_P2
19686,wb-expak,sv_P1
41871,idpr-cmtp,sv_P1
18319,dsr,sv_P2
19865,bbn-rcc-mon,sv_P3
4178,bna,sv_P5
50429,sctp,sv_P4
50363,scc-sp,email
29115,wb-mon,email
55481,ax.25,sv_P1
43826,hip,sv_P5
40380,dccp,sv_P3
14133,mfe-nsp,sv_P1
48818,mux,sv_P5
26804,stp,sv_P1
39937,hopopt,sv_P2
50376,dsr,sv_P5
62984,nsh,sv_P4
4859,aggfrag,sv_P3
18040,esp,email
18567,i-nlsp,sv_P2
17352,srp,sv_P5
46564,mux,sv_P4
12045,min-ipv4,email
21608,trunk-2,sv_P3
43595,hopopt,sv_P3
6645,mobility header,sv_P4
57333,ipcomp,sv_P1
24740,igmp,sv_P3
56063,sprite-rpc,sv_P2
11497,xns-idp,sv_P5
13226,pipe,sv_P3
28239,cphb,email
31414,cftp,email
40534,crtp,sv_P4
57264,manet,sv_P1
10278,tcf,sv_P3
4602,eigrp,sv_P4
41043,etherip,email
49413,min-ipv4,sv_P2
33661,st,email
4220,sm,sv_P1
1387,dgp,sv_P5
30423,ddp,email
43262,eigrp,sv_P3
60530,idpr-cmtp,email
5808,isis over ipv4,sv_P5
12693,igmp,sv_P2
20057,secure-vmtp,sv_P2
57625,iplt,sv_P5
10281,ipv6-frag,email
1826,xtp,sv_P5
61139,ptp,sv_P2
49981,pim,sv_P4
17442,scps,sv_P1
11528,smp,sv_P3
51444,sun-nd,sv_P1
65162,compaq-peer,sv_P2
3972,cftp,sv_P2
40220,idpr,email
57906,br-sat-mon,sv_P1
15816,vines,sv_P4
25713,sctp,sv_P5
21521,rvd,email
10950,ddp,sv_P5
29170,gmtp,sv_P4
7699,st,sv_P3
10660,netblt,sv_P5
35072,dsr,sv_P3
56046,sat-mon,sv_P2
28379,chaos,email
997,kryptolan,sv_P2
11128,ethernet,sv_P5
37799,ax.25,sv_P5
7239,shim6,sv_P3
57043,leaf-1,sv_P4
62623,wb-mon,email
11950,fire,sv_P3
16620,cpnx,sv_P3
25217,nsh,sv_P5
3872,irtp,sv_P4
7893,ipv6,email
10863,chaos,sv_P4
46135,i-nlsp,sv_P5
45252,ipv6,sv_P3
56118,iso-tp4,sv_P3
35495,ipv6-nonxt,sv_P3
43765,shim6,sv_P5
12335,pgm,sv_P4
30858,3pc,sv_P4
52730,ipip,email
34015,xtp,sv_P2
57116,xnet,sv_P2
7908,bna,sv_P5
20475,fc,sv_P5
10029,kryptolan,sv_P5
42646,ipv6-opts,sv_P5
19567,udplite,sv_P3
26176,scc-sp,sv_P4
63832,sscopmce,sv_P4
56765,xtp,sv_P5
65211,tlsp,email
15095,ipv6-icmp,sv_P5
64776,udp,sv_P2
62573,tlsp,sv_P1
9169,scps,email
37810,xtp,sv_P5
46639,sps,sv_P4
7178,crtp,sv_P5
60654,bna,sv_P2
13366,mfe-nsp,email
15752,narp,sv_P5
16351,ippc,sv_P4
43482,ethernet,sv_P1
8628,ipv6-icmp,email
27412,ipv6-opts,email
37373,i-nlsp,sv_P5
12475,sdrp,sv_P2
7533,secure-vmtp,sv_P1
62168,ipv6-opts,sv_P5
47101,larp,email
42495,wesp,sv_P5
32525,xns-idp,sv_P5
32655,pgm,sv_P1
5003,udplite,email
1287,igp,sv_P1
62592,tlsp,sv_P4
32847,nvp-ii,sv_P1
27788,pgm,sv_P3
860,wb-expak,sv_P4
47049,nsfnet-igp,sv_P3
44922,ethernet,sv_P3
24928,snp,sv_P5
33370,eigrp,sv_P3
7611,ipx-in-ip,sv_P3
31088,visa,sv_P5
16821,chaos,sv_P4
61982,ipv6-nonxt,sv_P5
63437,argus,sv_P1
58594,pup,sv_P2
41221,ipcomp,sv_P5
16925,swipe,sv_P4
19761,netblt,sv_P4
15952,icmp,sv_P4
11938,micp,sv_P3
1636,idpr-cmtp,email
37112,xtp,sv_P3
31999,bna,sv_P4
2128,ipv6-icmp,sv_P3
44971,stp,sv_P2
14556,netblt,sv_P2
6685,idrp,sv_P4
32253,nvp-ii,sv_P4
51747,l2tp,sv_P3
2293,icmp,sv_P5
22677,cphb,sv_P4
49111,rsvp,sv_P5
44793,narp,sv_P2
2972,prm,sv_P3
39121,ddx,sv_P2
39126,pipe,sv_P3
24610,rsvp,sv_P4
24166,wb-expak,sv_P3
43659,tcf,sv_P1
25340,ipcomp,email
47575,cpnx,sv_P3
48420,sat-expak,sv_P4
41805,ipcv,sv_P1
54171,pvp,email
14531,secure-vmtp,sv_P3
61366,idpr,sv_P3
37331,aris,sv_P4
64099,stp,sv_P2
50896,ipip,sv_P3
7294,xns-idp,sv_P2
27390,egp,sv_P4
61394,egp,email
2671,i-nlsp,sv_P3
63462,wb-mon,sv_P5
37986,ipv6-frag,sv_P3
36269,xnet,email
34446,narp,sv_P1
40771,tp++,sv_P5
39891,snp,sv_P1
27399,nvp-ii,sv_P4
18063,trunk-2,sv_P3
49038,icmp,sv_P4
32993,larp,sv_P4
38748,ipv6-nonxt,sv_P1
36226,sun-nd,sv_P4
18548,i-nlsp,sv_P4
29337,mfe-nsp,sv_P4
44125,aggfrag,sv_P5
22857,hopopt,sv_P1
45169,crtp,sv_P3
58640,scc-sp,sv_P3
61032,aggfrag,sv_P2
32777,eigrp,sv_P5
27399,iso-ip,sv_P3
1798,prm,email
23050,dcn-meas,sv_P4
26548,bbn-rcc-mon,sv_P4
46523,ifmp,sv_P4
59834,ipv6-frag,email
11477,i-nlsp,sv_P5
23369,st,sv_P2
2404,iatp,sv_P3
1979,sat-expak,sv_P2
20343,dgp,sv_P2
33471,compaq-peer,sv_P1
50016,encap,sv_P2
62953,iso-ip,sv_P1
38320,trunk-1,email
24730,ipv6-icmp,sv_P1
39248,udp,sv_P3
12039,merit-inp,sv_P1
64339,nsfnet-igp,sv_P1
7418,udp,sv_P5
29601,swipe,sv_P5
18327,sun-nd,sv_P3
11135,ipx-in-ip,sv_P3
55724,micp,sv_P2
31477,encap,email
30318,igmp,sv_P2
9483,vines,sv_P1
55246,ggp,sv_P1
15672,wb-expak,sv_P2
33214,scps,sv_P2
48177,tcp,sv_P5
60719,tlsp,email
42044,xnet,sv_P5
21297,vrrp,sv_P3
1368,fire,sv_P2
41605,narp,sv_P5
3293,ggp,email
19803,idpr,sv_P2
15300,idrp,sv_P4
11394,egp,sv_P2
33671,dsr,email
5949,scps,sv_P1
53760,egp,sv_P2
42605,prm,sv_P1
58050,merit-inp,email
18458,shim6,sv_P1
50497,rohc,sv_P5
28665,mux,email
18030,ddx,sv_P1
49894,bbn-rcc-mon,sv_P5
20777,iso-tp4,sv_P2
57399,srp,email
16820,st,sv_P2
58414,iatp,sv_P5
37583,icmp,sv_P2
5654,dcn-meas,sv_P1
44171,iso-tp4,sv_P5
61968,igp,sv_P2
42518,igp,sv_P2
2316,pipe,sv_P5
62936,igp,sv_P1
36582,dcn-meas,sv_P2
31076,netblt,sv_P5
11140,ipv6-route,sv_P5
27843,ddp,sv_P5
56350,iplt,sv_P2
44514,ipv4,sv_P1
50608,scps,sv_P3
13953,sctp,sv_P3
54698,min-ipv4,sv_P4
34219,micp,sv_P5
24145,fc,sv_P3
3748,tcp,sv_P2
18988,dgp,sv_P4
42137,3pc,sv_P3
60686,pup,sv_P3
13182,tcf,email
56962,ddx,sv_P4
21063,trunk-1,email
36651,idpr-cmtp,sv_P3
65380,mpls-in-ip,sv_P5
40359,visa,sv_P3
5178,3pc,sv_P3
58113,sscopmce,sv_P3
53523,ippc,sv_P3
32297,scps,sv_P1
47150,igp,sv_P3
33429,udp,sv_P1
35718,xnet,sv_P2
50738,ah,sv_P3
7686,xns-idp,sv_P5
61080,ipv6,sv_P3
21483,fire,sv_P2
45803,egp,sv_P2
37845,udplite,sv_P2
36475,nvp-ii,sv_P2
46416,fire,sv_P5
23816,idpr,sv_P4
55587,pup,sv_P4
42716,narp,sv_P2
42425,gmtp,sv_P2
30973,sat-mon,sv_P4
4108,cpnx,sv_P4
31118,pim,sv_P5
35771,etherip,sv_P5
31587,l2tp,sv_P2
18264,sdrp,sv_P4
23891,vmtp,sv_P5
58506,leaf-2,sv_P1
51572,argus,sv_P5
40075,manet,sv_P2
6829,micp,sv_P5
55001,sun-nd,sv_P5
18208,crudp,sv_P1
18943,hopopt,sv_P4
3709,mobility header,email
63338,wb-mon,sv_P1
51805,ipv6-frag,sv_P3
33721,cftp,sv_P3
61702,visa,sv_P2
18826,sprite-rpc,sv_P4
60661,nsfnet-igp,sv_P4
7075,dcn-meas,sv_P5
10924,igmp,sv_P2
20703,esp,sv_P3
24133,fire,sv_P2
60898,iptm,sv_P5
3963,ipv6-frag,sv_P3
40925,ipcomp,sv_P2
40893,iso-ip,sv_P5
13719,gre,sv_P3
20510,merit-inp,sv_P5
40794,xnet,sv_P2
61347,ipv6-icmp,email
19918,scps,sv_P4
57395,fire,sv_P5
38170,tlsp,sv_P2
7652,stp,sv_P4
57673,cbt,sv_P5
27980,mpls-in-ip,sv_P3
11729,skip,email
20685,il,sv_P4
24935,ipv6-nonxt,sv_P5
63403,br-sat-mon,sv_P3
59313,nvp-ii,sv_P3
54038,sdrp,sv_P4
35457,crtp,sv_P3
1825,mobility header,sv_P3
57704,l2tp,sv_P5
51090,ggp,sv_P1
45340,br-sat-mon,email
19425,encap,sv_P3
18686,pvp,sv_P3
41464,tcf,sv_P5
52378,narp,sv_P2
16068,encap,sv_P2
489,smp,sv_P1
65260,micp,sv_P1
21760,fire,sv_P3
18202,bna,email
11491,dcn-meas,sv_P4
6157,merit-inp,sv_P4
5540,prm,sv_P4
33056,nsh,email
4270,scps,sv_P4
33530,leaf-2,email
20442,min-ipv4,sv_P5
10130,ippc,email
63468,iso-tp4,sv_P2
23664,scps,sv_P2
49195,ippc,sv_P4
58511,cpnx,sv_P4
44421,uti,sv_P5
24043,secure-vmtp,email
61312,ipcv,sv_P5
2686,mpls-in-ip,sv_P4
57022,icmp,sv_P1
23618,ippc,email
18059,rvd,sv_P1
2496,gmtp,sv_P3
36096,manet,sv_P4
15181,idpr,sv_P4
11007,ah,sv_P5
21454,pvp,sv_P3
61639,iplt,sv_P2
3032,min-ipv4,sv_P1
63974,min-ipv4,sv_P3
11445,dcn-meas,sv_P3
34722,iso-ip,sv_P1
50434,rohc,sv_P2
31080,stp,sv_P1
4503,dsr,sv_P1
47833,wb-mon,email
65087,xtp,email
45141,uti,sv_P2
38209,scps,sv_P1
49333,pim,sv_P5
53381,iso-tp4,sv_P1
55092,hopopt,sv_P4
61728,pnni,email
21418,xns-idp,sv_P3
54687,irtp,sv_P2
2272,rohc,sv_P5
63025,crtp,sv_P3
17655,iso-tp4,sv_P1
36080,ethernet,sv_P2
8719,nsh,email
64587,sat-expak,sv_P2
37103,ipv6,sv_P4
15045,pipe,sv_P2
61447,mtp,sv_P5
13612,crudp,sv_P1
27215,smp,sv_P5
39756,iplt,sv_P2
51029,ipcv,sv_P1
25483,isis over ipv4,sv_P3
52371,micp,sv_P3
49700,crudp,sv_P4
3658,xns-idp,sv_P4
6635,mfe-nsp,email
30506,sdrp,email
65072,nvp-ii,sv_P4
52793,pvp,sv_P1
50270,uti,sv_P2
16372,nsfnet-igp,sv_P5
35062,tcp,sv_P2
25588,trunk-2,sv_P5
60,dsr,email
56384,skip,email
37490,nvp-ii,sv_P2
52468,dsr,sv_P1
42707,micp,sv_P1
807,manet,sv_P2
15942,trunk-1,sv_P2
57544,sprite-rpc,email
59454,skip,sv_P5
60275,idpr,sv_P1
12240,emcon,sv_P1
3692,il,email
14070,fire,sv_P3
14547,sdrp,sv_P4
21362,visa,sv_P3
45889,sun-nd,sv_P2
27904,ggp,sv_P2
50571,secure-vmtp,email
9483,hopopt,sv_P1
764,aggfrag,sv_P3
22499,smp,sv_P5
25661,vrrp,sv_P2
63872,rsvp,sv_P5
28971,iso-ip,sv_P3
58734,scc-sp,sv_P3
4424,nsh,sv_P4
12311,ipcomp,email
34376,nvp-ii,sv_P1
6637,a/n,sv_P3
11350,cphb,email
26876,ethernet,sv_P2
35723,sps,sv_P4
47092,ipip,sv_P3
16418,pgm,sv_P4
33474,rsvp,sv_P3
4514,vmtp,sv_P1
53427,eigrp,sv_P2
420,mobility header,sv_P2
55929,ggp,sv_P5
1203,idpr,sv_P3
3064,chaos,sv_P1
49963,bna,sv_P5
43039,swipe,sv_P1
64429,scps,sv_P4
39287,ethernet,sv_P3
19997,xnet,sv_P4
30168,fc,sv_P5
42525,hopopt,sv_P1
19168,mux,sv_P5
11215,a/n,sv_P4
44829,smp,sv_P1
57558,esp,sv_P1
40099,udp,sv_P3
597,dccp,email
696,smp,sv_P3
44349,scc-sp,sv_P5
64715,irtp,sv_P2
17377,scc-sp,sv_P2
26850,rdp,sv_P5
5692,iso-tp4,sv_P5
34824,wsn,sv_P2
14002,sctp,email
3615,visa,sv_P5
64146,tcf,sv_P4
58484,nsfnet-igp,sv_P3
7664,mobility header,email
17258,ipv6-frag,sv_P5
25096,crudp,sv_P2
26399,encap,sv_P3
41608,ax.25,sv_P3
58792,l2tp,sv_P1
12830,ipv6-nonxt,email
27908,dccp,sv_P5
25752,aris,sv_P3
11063,ipv6-route,email
6834,ipv6-opts,sv_P4
21699,ptp,sv_P3
51406,iso-tp4,sv_P1
17764,encap,email
58146,tp++,sv_P3
770,ax.25,sv_P4
35452,tp++,sv_P2
44176,crtp,sv_P5
36291,sm,sv_P3
51819,pnni,sv_P5
37508,min-ipv4,sv_P3
32594,trunk-1,email
28013,vrrp,sv_P5
38863,prm,email
5404,fc,sv_P1
34108,nsh,sv_P3
61058,dgp,sv_P5
15558,sat-expak,sv_P4
52,pim,email
26704,xtp,sv_P2
23016,ipcv,sv_P1
21766,a/n,sv_P5
15087,ipx-in-ip,sv_P1
55268,leaf-2,email
35194,stp,sv_P2
39973,irtp,email
10573,pgm,email
52281,rdp,sv_P5
43849,netblt,sv_P4
43807,esp,sv_P2
56921,swipe,email
53853,ggp,email
3522,dccp,sv_P2
25242,dsr,sv_P3
5421,ptp,sv_P4
27332,iptm,sv_P1
41490,ptp,sv_P3
11531,rohc,sv_P5
56225,3pc,sv_P3
60848,secure-vmtp,sv_P2
60802,sps,sv_P2
11068,ah,sv_P3
62515,nsh,sv_P2
19920,igmp,email
40520,micp,sv_P3
55442,aggfrag,sv_P5
56949,dcn-meas,sv_P1
30595,fire,sv_P3
59258,dsr,email
16632,sscopmce,sv_P2
63009,pvp,sv_P2
18959,dgp,email
35875,narp,sv_P5
50747,pvp,email
33503,ethernet,sv_P4
34038,iso-ip,email
45941,sat-expak,email
37405,sat-expak,sv_P4
4421,ah,email
21656,dsr,sv_P5
46989,ipx-in-ip,sv_P3
36766,udp,sv_P5
19142,pvp,email
47418,tcf,sv_P2
38716,ospfigp,sv_P1
22887,i-nlsp,sv_P4
23383,ax.25,sv_P1
41703,sm,sv_P2
29258,nsh,sv_P4
9015,xnet,sv_P5
10278,sps,sv_P1
18778,ddp,email
39296,sdrp,sv_P2
11338,ah,sv_P4
42001,ipv6-route,sv_P4
21228,ipv6-frag,email
32253,ax.25,sv_P4
12014,sat-expak,sv_P5
13329,rsvp,sv_P1
53050,iatp,email
10235,wesp,sv_P5
60502,tcf,email
58931,tcf,sv_P5
52805,skip,email
6187,ifmp,sv_P1
10083,hopopt,sv_P5
49960,aris,sv_P5
19904,chaos,email
5420,ethernet,email
21749,ipcv,sv_P2
59636,aris,sv_P2
34046,il,sv_P5
31271,merit-inp,sv_P3
3689,pipe,email
58565,uti,sv_P3
39307,esp,sv_P3
17653,isis over ipv4,sv_P3
40480,ipcomp,sv_P4
34506,nsfnet-igp,sv_P1
17587,mobility header,email
3734,micp,sv_P2
13348,iso-tp4,sv_P4
51464,leaf-1,sv_P1
62531,xnet,sv_P3
48703,xtp,sv_P2
20038,leaf-2,sv_P3
4649,fc,sv_P2
5041,iptm,sv_P5
16991,pvp,email
49510,crudp,email
60494,smp,sv_P1
22913,hip,sv_P3
27352,sps,sv_P4
20254,sdrp,sv_P2
20710,mux,sv_P2
9848,ipv6-icmp,sv_P5
6883,br-sat-mon,sv_P4
898,sctp,sv_P3
19389,ipv6,sv_P5
29932,min-ipv4,sv_P1
41603,manet,sv_P4
1366,trunk-2,sv_P3
38638,trunk-2,sv_P1
62158,sctp,sv_P2
12603,stp,sv_P2
39517,tcp,sv_P5
9998,trunk-2,sv_P1
19577,ipcomp,sv_P5
36604,wb-expak,sv_P3
53341,rohc,sv_P1
33251,igmp,email
51915,ipv6-route,sv_P2
56266,srp,sv_P5
33041,pvp,email
63811,larp,sv_P5
58755,vrrp,sv_P2
16487,micp,sv_P1
50316,ospfigp,sv_P1
38658,nsfnet-igp,sv_P4
36592,rdp,sv_P2
23499,tcp,sv_P3
33987,ddp,sv_P1
60674,fire,sv_P5
4937,egp,sv_P2
17829,fc,email
12667,manet,sv_P1
18364,secure-vmtp,sv_P3
38935,ipv6-opts,sv_P4
55769,ospfigp,sv_P4
19606,br-sat-mon,sv_P2
12180,trunk-2,sv_P1
5946,crudp,sv_P1
2779,manet,sv_P5
19996,cphb,email
7664,ospfigp,sv_P3
23189,wb-mon,sv_P1
37597,sun-nd,sv_P2
36437,sdrp,sv_P4
52583,rsvp-e2e-ignore,email
3109,irtp,email
8024,scps,sv_P2
18180,smp,sv_P5
25490,cbt,sv_P3
44369,i-nlsp,sv_P3
1742,ipv6-route,sv_P3
24888,fire,sv_P1
15338,ggp,sv_P3
16254,sctp,sv_P5
53580,nsfnet-igp,sv_P3
45544,ah,sv_P3
32583,sctp,sv_P4
44841,stp,sv_P5
5256,visa,sv_P5
6960,dccp,sv_P5
57249,il,sv_P5
15256,sat-expak,email
23304,pim,sv_P4
62003,st,sv_P4
63148,vines,sv_P2
65286,ethernet,sv_P2
32337,ptp,sv_P5
18962,aggfrag,sv_P4
56578,mfe-nsp,sv_P4
22173,iplt,sv_P2
51796,ipv6-nonxt,sv_P5
1215,scc-sp,sv_P5
10841,snp,email
31835,rohc,email
64949,smp,email
45648,mtp,email
10968,bbn-rcc-mon,sv_P2
44224,netblt,email
8193,visa,sv_P3
27932,idrp,sv_P4
40607,ipcomp,sv_P4
25821,ospfigp,sv_P2
12992,ipcomp,sv_P1
55270,ax.25,sv_P4
24363,ipv6-opts,sv_P2
3700,vmtp,sv_P1
4441,secure-vmtp,sv_P5
52098,prm,sv_P4
33563,sprite-rpc,sv_P5
4900,uti,sv_P1
28788,vmtp,sv_P4
49713,dgp,sv_P4
54278,iatp,email
17065,icmp,sv_P1
46193,smp,sv_P1
4771,sscopmce,sv_P1
2452,leaf-1,sv_P4
20276,nsfnet-igp,email
56891,compaq-peer,sv_P4
56761,irtp,sv_P4
55852,mtp,sv_P1
51589,encap,sv_P5
46660,scc-sp,email
23311,isis over ipv4,sv_P1
1617,gre,sv_P4
61279,cphb,sv_P2
50286,wb-mon,email
41198,swipe,email
2156,fire,sv_P5
8660,pnni,sv_P3
16555,larp,email
741,ospfigp,sv_P2
52542,idpr-cmtp,sv_P1
47628,aggfrag,sv_P4
30266,swipe,sv_P3
22934,mobility header,sv_P1
34839,mpls-in-ip,email
46101,aggfrag,sv_P3
20210,ifmp,sv_P3
20593,dsr,sv_P4
39805,sat-expak,sv_P3
62883,egp,sv_P3
50404,smp,sv_P2
13119,micp,sv_P1
41134,scps,sv_P2
39033,udplite,sv_P2
25752,min-ipv4,sv_P3
21947,iptm,sv_P2
60955,leaf-1,sv_P1
64337,gre,sv_P3
48492,wesp,sv_P2
15438,gmtp,email
7788,scps,sv_P2
23209,pipe,sv_P2
30197,wb-expak,email
45481,ipx-in-ip,email
8277,ipcv,sv_P5
46866,ippc,sv_P1
